Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Rolling Std,Likelihood of Hydrate
2024-09-22 00:15:00,920.97615,,,,0.0
2024-09-22 00:20:00,920.96205,,,,0.0
2024-09-22 01:05:00,920.96205,910.5,,,0.0
2024-09-22 01:40:00,934.1751,910.5,,,0.0
2024-09-22 01:45:00,934.1751,910.5,43.51945,,0.0
2024-09-22 01:50:00,939.19215,910.5,43.51945,,0.0
2024-09-22 01:55:00,939.3099,910.5,43.51945,,0.0
2024-09-22 02:00:00,943.168425,910.5,43.51945,,0.0
2024-09-22 02:10:00,942.0063,910.5,43.51945,,0.0
2024-09-22 02:15:00,942.3276,910.5,43.51945,,0.0
2024-09-22 02:20:00,948.65115,910.5,43.51945,,0.0
2024-09-22 02:25:00,953.73105,910.5,43.51945,,0.0
2024-09-22 02:40:00,963.92235,910.5,43.51945,,0.0
2024-09-22 03:00:00,962.79405,910.5,43.51945,,0.0
2024-09-22 03:05:00,970.5504,910.5,43.51945,,0.0
2024-09-22 03:10:00,973.1256499999996,910.5,43.51945,,0.0
2024-09-22 03:50:00,973.2873,910.5,43.51945,,0.0
2024-09-22 04:00:00,973.2873,910.5,43.51945,,0.0
2024-09-22 04:30:00,973.2873,910.5,43.51945,,0.0
2024-09-22 05:00:00,973.2873,910.5,43.51945,19.09702315899031,3.939313339698688
2024-09-22 05:30:00,973.30275,910.5,37.28858,18.46237609016854,3.799993398839287
2024-09-22 05:35:00,979.820325,910.5,37.28858,17.803706339612454,3.6553999149936676
2024-09-22 05:50:00,944.660475,910.5,36.7808,16.073303868157133,3.2755359215560493
2024-09-22 05:55:00,945.8039500000006,910.5,36.7808,15.404268915675823,3.128667032386493
2024-09-22 06:00:00,948.5169,910.5,36.7808,14.573484741207896,2.9462903891465273
2024-09-22 06:05:00,957.1218,910.5,36.7808,13.877423417040031,2.7934885764829644
2024-09-22 06:15:00,956.4183,910.5,36.7808,13.098910890868597,2.6225867880198606
2024-09-22 06:20:00,953.74665,910.5,36.7808,12.58913159485835,2.510678256710721
2024-09-22 06:35:00,960.437625,910.5,36.7808,11.816328665851703,2.341029858956261
2024-09-22 06:40:00,960.48585,910.5,36.7808,10.938426451344267,2.1483096990214143
2024-09-22 06:50:00,954.9867499999996,910.5,36.7808,10.608756886967672,2.075939484978891
2024-09-22 06:55:00,953.8587,910.5,36.7808,10.60315901250014,2.074710620026906
2024-09-22 07:00:00,950.50395,910.5,36.7808,10.936701575474874,2.147931048246962
2024-09-22 07:05:00,950.50395,910.5,36.7808,11.228987176585823,2.212094604121302
2024-09-22 07:30:00,954.54315,910.5,36.7808,11.108499132241402,2.185644647859007
2024-09-22 07:35:00,957.30255,910.5,36.7808,10.722417609483102,2.1008906837109436
2024-09-22 07:45:00,957.852,910.5,36.7808,10.2421149113924,1.9954529581151454
2024-09-22 07:50:00,961.46475,910.5,36.7808,9.70012148685226,1.8764726688130882
2024-09-22 07:55:00,961.46475,910.5,36.7808,9.085601253206017,1.7415710410982626
2024-09-22 08:00:00,961.5105,910.5,36.7808,8.383846246201259,1.5875193312948914
2024-09-22 08:05:00,961.31415,910.5,36.7808,7.561315979209115,1.4069546146482685
2024-09-22 08:10:00,961.9269499999996,910.5,36.7808,5.429200296600687,0.9389051342372466
2024-09-22 08:15:00,963.39945,910.5,36.7808,5.021569737040015,0.8494206502768769
2024-09-22 08:20:00,966.0015,910.5,36.7808,4.747271939911388,0.7892058399496643
2024-09-22 08:25:00,965.994975,910.5,36.7808,4.579798659425222,0.7524415205679026
2024-09-22 08:35:00,959.81985,910.5,36.7808,4.575500990788727,0.7514980813405201
2024-09-22 08:40:00,959.16,910.5,36.7808,4.545244450049819,0.7448560598557591
2024-09-22 08:45:00,957.4366999999996,910.5,36.7808,4.401342561206052,0.7132662146832449
2024-09-22 08:50:00,952.2264,910.5,36.7808,4.636707073322528,0.7649342543219468
2024-09-22 08:55:00,952.2264,910.5,36.7808,4.822843725091477,0.8057956221438467
2024-09-22 09:00:00,956.262,910.5,36.7808,4.786770455738446,0.7978766920805598
