Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Rolling Std,Likelihood of Hydrate
2024-10-24 00:02:00,1194.800625,,36.861895,,0.0
2024-10-24 00:04:00,1199.5653,,37.90242,,0.0
2024-10-24 00:06:00,1199.5653,1200.0,37.90242,,0.0
2024-10-24 00:08:00,1193.5205999999998,1200.0,39.70821,,0.0
2024-10-24 00:10:00,1204.11075,1200.0,38.29466,,0.0
2024-10-24 00:12:00,1201.11375,1200.0,37.43541,,0.0
2024-10-24 00:16:00,1196.1282,1200.0,37.63421,,0.0
2024-10-24 00:18:00,1209.1386,1200.0,38.900965,,0.0
2024-10-24 00:20:00,1166.25975,1200.0,36.53151,,0.0
2024-10-24 00:22:00,1227.93885,1200.0,38.05413,,0.0
2024-10-24 00:24:00,1173.02475,1200.0,36.01077,,0.0
2024-10-24 00:26:00,1200.3819,1200.0,40.13501,,0.0
2024-10-24 00:28:00,1204.4209500000002,1200.0,39.71023,,0.0
2024-10-24 00:30:00,1208.4132,1200.0,38.40463,,0.0
2024-10-24 00:32:00,1208.9187,1200.0,36.65652,,0.0
2024-10-24 00:34:00,1205.46405,1200.0,35.59479,,0.0
2024-10-24 00:36:00,1194.9285,1200.0,35.555865,,0.0
2024-10-24 00:40:00,1194.35445,1200.0,37.05867,,0.0
2024-10-24 00:42:00,1193.1855,1200.0,38.36658,,0.0
2024-10-24 00:44:00,1189.7502,1200.0,40.034,12.93778440210231,2.113018299329593
2024-10-24 00:46:00,1224.6372,1200.0,35.86964,14.17978931869227,2.395266981880225
2024-10-24 00:48:00,1202.8062,1200.0,38.237015,14.196184298665736,2.3989927815418395
2024-10-24 00:50:00,1183.7403,1200.0,36.72916,14.649772476124337,2.5020718143203378
2024-10-24 00:52:00,1186.8724499999998,1200.0,39.10376,14.857270735461784,2.549226305858376
2024-10-24 00:54:00,1206.98445,1200.0,39.14215,14.925284011548587,2.5646824907051795
2024-10-24 00:56:00,1207.44075,1200.0,37.143,15.040765400749645,2.5909259214080196
2024-10-24 00:58:00,1210.33155,1200.0,35.02798,15.22037410887906,2.631742443602903
2024-10-24 01:00:00,1188.786,1200.0,36.21732,15.254013122472141,2.6393869924626756
2024-10-24 01:04:00,1186.5709499999998,1200.0,38.17124,13.544675424166709,2.2509357818946274
2024-10-24 01:06:00,1204.355775,1200.0,39.40019,11.907135585949671,1.8788008122280593
2024-10-24 01:08:00,1201.3779,1200.0,38.39149,10.253874992162688,1.5030932620595552
2024-10-24 01:10:00,1201.1526,1200.0,37.64333,10.25609769696811,1.5035983772122006
2024-10-24 01:12:00,1191.85515,1200.0,38.077,10.369759233196552,1.5294282418356349
2024-10-24 01:14:00,1210.204275,1200.0,37.87709,10.457274620873966,1.5493163296724182
2024-10-24 01:16:00,1187.72505,1200.0,37.79684,10.545874296725188,1.5694508246727117
2024-10-24 01:18:00,1205.6547,1200.0,39.6918,10.552464527717847,1.5709484709304167
2024-10-24 01:20:00,1205.1396,1200.0,38.03617,10.610520476422698,1.584141828555088
2024-10-24 01:22:00,1213.40295,1200.0,35.0066,11.00533252475007,1.6738638409296227
2024-10-24 01:24:00,1181.9055,1200.0,36.93865,11.64850860123104,1.8200271916619697
2024-10-24 01:28:00,1193.62815,1200.0,40.0555,11.508501302529723,1.7882101874954994
2024-10-24 01:30:00,1175.2312499999998,1200.0,34.98455,11.178217493649154,1.7131523767902925
2024-10-24 01:32:00,1187.0019,1200.0,40.05278,11.32306314517588,1.746068908577343
2024-10-24 01:34:00,1216.6032,1200.0,35.03526,11.755072219595348,1.8442440369331903
2024-10-24 01:38:00,1229.7969,1200.0,35.03354,13.398744547513125,2.2177726300191742
2024-10-24 01:40:00,1187.57475,1200.0,38.69313,13.587458429197538,2.260658325375907
2024-10-24 01:42:00,1210.29135,1200.0,38.428895,13.692040719349652,2.2844249089210082
2024-10-24 01:44:00,1198.92285,1200.0,34.89521,13.449439647780979,2.229293216670038
2024-10-24 01:46:00,1199.78175,1200.0,35.40375,13.239098878036513,2.181492757626718
2024-10-24 01:48:00,1190.7972,1200.0,36.42225,13.05586581818533,2.1398525925581993
2024-10-24 01:52:00,1188.86595,1200.0,38.20319,13.21858070803744,2.1768299528557926
2024-10-24 01:54:00,1202.0595,1200.0,39.55099,13.226329317927481,2.1785908435767953
2024-10-24 01:56:00,1196.48115,1200.0,39.94433,13.225326722349303,2.1783630012572583
2024-10-24 01:58:00,1237.34745,1200.0,36.89073,15.680143285154578,2.736226123617188
2024-10-24 02:00:00,1176.04845,1200.0,37.42443,16.456623812524477,2.91268323980808
2024-10-24 02:02:00,1223.61735,1200.0,35.97588,17.083042928556967,3.055038529922501
2024-10-24 02:04:00,1159.24785,1200.0,35.97588,19.41157778440131,3.5842038227135844
2024-10-24 02:06:00,1192.135875,1200.0,37.313715,19.40185911494914,3.581995231095001
2024-10-24 02:08:00,1229.4106499999998,1200.0,37.73269,20.3748938081128,3.8031197665562178
2024-10-24 02:10:00,1179.60435,1200.0,37.45401,20.48175838223889,3.8274050047670585
2024-10-24 02:12:00,1193.59605,1200.0,39.79374,20.482179843230217,3.8275007828174985
2024-10-24 02:16:00,1212.08835,1200.0,38.38998,19.907529788793475,3.696910139716231
2024-10-24 02:18:00,1219.7499,1200.0,36.25674,20.079388572799886,3.7359654725274276
2024-10-24 02:20:00,1192.93965,1200.0,35.3972,19.88229600384444,3.691175699809837
2024-10-24 02:22:00,1193.57475,1200.0,38.707875,18.739731478306496,3.431525091543654
2024-10-24 02:24:00,1201.9416,1200.0,39.41817,18.54472345419391,3.3872090367862397
2024-10-24 02:26:00,1197.30585,1200.0,39.63073,18.38935446522961,3.3519010505950098
2024-10-24 02:28:00,1236.0147000000002,1200.0,39.98077,20.139028331593156,3.7495187549035194
2024-10-24 02:30:00,1177.20825,1200.0,38.03943,20.838984071948236,3.9085854243828937
2024-10-24 02:32:00,1242.23775,1200.0,39.1883,22.73167506616038,4.338704123959821
2024-10-24 02:34:00,1189.8225,1200.0,37.40711,22.702303129894172,4.332029278953684
2024-10-24 02:38:00,1206.36915,1200.0,39.81625,22.717135095319502,4.33539987970173
2024-10-24 02:40:00,1207.36215,1200.0,38.79212,22.687180345932454,4.328592588975504
2024-10-24 02:42:00,1207.9092,1200.0,37.38686,21.278747685194833,4.00852279082533
2024-10-24 02:44:00,1211.40585,1200.0,35.73394,20.47053892789767,3.8248553560785163
2024-10-24 02:46:00,1189.37325,1200.0,36.499195,20.14443789107509,3.7507480906465265
2024-10-24 02:48:00,1202.4078,1200.0,39.86,17.46045354087175,3.1408060230166073
2024-10-24 02:50:00,1197.37815,1200.0,39.88578,17.30973308141111,3.1065544266276084
2024-10-24 02:52:00,1193.8881,1200.0,40.12458,16.405581762220663,2.901083807905275
2024-10-24 02:54:00,1199.8731,1200.0,37.469875,15.51137890178371,2.697874000987368
2024-10-24 02:56:00,1221.8634,1200.0,36.63781,15.834197230797518,2.7712352629681245
2024-10-24 02:58:00,1158.98115,1200.0,37.71055,18.770040917887506,3.438412986491829
2024-10-24 03:02:00,1229.63985,1200.0,36.82157,19.37233994557005,3.5752869270005916
2024-10-24 03:04:00,1176.1673999999998,1200.0,36.94622,20.171601286210702,3.7569210392300785
2024-10-24 03:06:00,1203.4915500000002,1200.0,39.40543,20.074311001533196,3.734811581925678
2024-10-24 03:08:00,1212.72045,1200.0,37.22689,20.201911366061445,3.7638090796811303
